1000	2	78.908
1000	3	87.614
1000	4	79.63
1000	5	69.942
1000	6	70.132
1000	7	55.894
1000	8	82.285
1000	9	92.414
1000	10	70.643
1000	11	85.05
1000	12	79.018
1000	13	85.421
1000	14	127.389
1000	15	252.754
1000	16	140.954
1000	17	214.523
1000	18	265.007
1000	19	558.388
1000	20	624.882
1000	21	393.549
1000	22	808.758
1000	23	678.654
1000	24	700.755
1000	25	1153.55
1000	26	162.545
1000	27	802.666
1000	28	863.48
1000	29	931.218
1000	30	441.839
1000	31	1423.04
1000	32	1271.86
