100	2	65.753
100	3	75.031
100	4	83.647
100	5	111.079
100	6	90.88
100	7	93.375
100	8	153.448
100	9	139.692
100	10	140.564
100	11	159.429
100	12	163.206
100	13	178.915
100	14	152.376
100	15	249.468
100	16	296.757
100	17	166.733
100	18	374.884
100	19	396.615
100	20	158.037
100	21	555.934
100	22	709.261
100	23	1165.36
100	24	320.812
100	25	6941.38
100	26	163.587
100	27	1454.72
100	28	1116.22
100	29	1162.62
100	30	1145.95
100	31	1068.4
100	32	206.117
