50	2	69.63
50	3	71.774
50	4	88.225
50	5	114.525
50	6	73.558
50	7	130.665
50	8	145.212
50	9	160.742
50	10	160.722
50	11	135.153
50	12	116.348
50	13	419.587
50	14	446.358
50	15	185.859
50	16	170.409
50	17	4094.01
50	18	682.661
50	19	420.368
50	20	693.351
50	21	680.907
50	22	500.279
50	23	632.326
50	24	563.658
50	25	213.811
50	26	686.979
50	27	658.485
50	28	4982.83
50	29	1450.07
50	30	946.956
50	31	1576.47
50	32	1031.86
