2	83.466
3	93.947
4	131.516
5	121.929
6	155.642
7	150.512
8	223.679
9	220.714
10	258.905
11	219.862
12	405.621
13	347.903
14	397.726
15	505.017
16	843.132
17	618.32
18	473.468
19	868.609
20	513.844
21	775.133
22	622.147
23	749.355
24	819.457
25	1100.59
26	1111.65
27	1225.61
28	1291.97
29	1634.34
30	928.371
31	1039.89
32	8106.49
