2	408.763
3	501.717
4	413.141
5	518.938
6	417.58
7	582.487
8	876.966
9	635.276
10	648.53
11	2212.54
12	5937.87
13	68766.6
14	66458.8
15	83377.5
16	96660.3
17	84489.4
18	111552
19	134494
20	117938
21	144848
22	213139
23	163887
24	115714
25	120099
26	175986
27	158840
28	212242
29	221350
30	211476
31	332157
32	242678
